Format Version,1.24,Take Name,Push_210_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 01.53.03.059 午後,Capture Start Frame,829873,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.013235,0.016262,-0.012218,0.999706,110.644875,415.618225,79.520020
1,0.010000,0.013213,0.016258,-0.012199,0.999706,110.644890,415.619415,79.514328
2,0.020000,0.013196,0.016263,-0.012192,0.999706,110.641800,415.619934,79.505714
3,0.030000,0.013154,0.016374,-0.012233,0.999705,110.629204,415.616119,79.496574
4,0.040000,0.013181,0.016273,-0.012128,0.999707,110.619072,415.614349,79.491081
5,0.050000,0.013149,0.016374,-0.012208,0.999705,110.601051,415.609802,79.490402
6,0.060000,0.013143,0.016371,-0.012195,0.999705,110.585899,415.606293,79.493118
7,0.070000,0.013147,0.016357,-0.012163,0.999706,110.569931,415.601929,79.495552
8,0.080000,0.013147,0.016358,-0.012160,0.999706,110.556473,415.597534,79.496475
9,0.090000,0.013150,0.016336,-0.012125,0.999707,110.541504,415.594025,79.495010
10,0.100000,0.013160,0.016322,-0.012130,0.999707,110.528458,415.592407,79.493881
11,0.110000,0.013170,0.016307,-0.012134,0.999707,110.517548,415.592560,79.492661
12,0.120000,0.013171,0.016284,-0.012103,0.999707,110.510361,415.593750,79.492607
13,0.130000,0.013172,0.016257,-0.012079,0.999708,110.507858,415.595856,79.493187
14,0.140000,0.013191,0.016205,-0.011977,0.999710,110.505562,415.599487,79.497726
15,0.150000,0.013189,0.016274,-0.012115,0.999707,110.510437,415.598358,79.501450
16,0.160000,0.013193,0.016302,-0.012144,0.999706,110.512749,415.595612,79.503601
