Format Version,1.24,Take Name,Push_60_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 12.46.39.042 午後,Capture Start Frame,431474,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.000142,-0.003870,-0.002054,0.999990,100.161064,417.075684,63.578518
1,0.010000,-0.000134,-0.003870,-0.002040,0.999991,100.153244,417.071716,63.577576
2,0.020000,-0.000344,-0.005368,0.001392,0.999985,100.215080,417.069122,63.602367
3,0.030000,-0.000417,-0.005671,0.002207,0.999981,100.233841,417.071655,63.603355
4,0.040000,-0.000412,-0.005686,0.002115,0.999982,100.232697,417.075012,63.601704
5,0.050000,-0.000425,-0.005640,0.002070,0.999982,100.242233,417.082031,63.598366
6,0.060000,-0.000444,-0.005643,0.002083,0.999982,100.248451,417.086761,63.595577
7,0.070000,-0.000260,-0.004079,-0.001493,0.999991,100.182030,417.087433,63.561066
8,0.080000,-0.000531,-0.005239,0.001329,0.999985,100.260139,417.084503,63.575893
9,0.090000,-0.000722,-0.005445,0.001910,0.999983,100.276253,417.095825,63.569687
10,0.100000,-0.000807,-0.005548,0.002019,0.999982,100.275192,417.104614,63.549438
11,0.110000,-0.000892,-0.005171,0.001641,0.999985,100.284378,417.113129,63.532478
12,0.120000,-0.000913,-0.005428,0.001841,0.999983,100.281013,417.118500,63.522942
13,0.130000,-0.000966,-0.005212,0.001656,0.999985,100.289101,417.122711,63.524426
14,0.140000,-0.000951,-0.005432,0.001868,0.999983,100.281715,417.121185,63.533672
15,0.150000,-0.000869,-0.005559,0.001919,0.999982,100.266502,417.111847,63.537346
16,0.160000,-0.000822,-0.005586,0.001929,0.999982,100.250282,417.104431,63.541740
