Format Version,1.24,Take Name,Push_300_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.20.30.400 午前,Capture Start Frame,59348299,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014063,0.006448,0.020726,0.999665,-54.396122,423.240570,183.611481
1,0.010000,-0.014055,0.006447,0.020704,0.999666,-54.401039,423.240021,183.611877
2,0.020000,,,,,,,
3,0.030000,-0.014111,0.006447,0.020735,0.999665,-54.409607,423.250916,183.606445
4,0.040000,-0.014147,0.006464,0.020728,0.999664,-54.414993,423.256165,183.597534
5,0.050000,-0.014226,0.006241,0.020954,0.999660,-54.447403,423.267975,183.588470
6,0.060000,-0.014208,0.006146,0.020920,0.999661,-54.451511,423.262482,183.600006
7,0.070000,-0.014176,0.006222,0.020908,0.999662,-54.455456,423.259735,183.602707
8,0.080000,-0.014152,0.006224,0.020941,0.999661,-54.459393,423.255066,183.608673
9,0.090000,-0.014075,0.006445,0.020731,0.999665,-54.431850,423.242462,183.621262
10,0.100000,-0.014091,0.006485,0.020805,0.999663,-54.434490,423.248688,183.614883
11,0.110000,-0.014086,0.006542,0.020793,0.999663,-54.430061,423.250519,183.618393
12,0.120000,,,,,,,
13,0.130000,-0.014112,0.006455,0.020799,0.999663,-54.418545,423.251373,183.612915
