Format Version,1.24,Take Name,Push_0_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 09.57.35.774 午前,Capture Start Frame,58850841,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.010676,0.018335,0.017764,0.999617,-50.656731,422.438782,164.105118
1,0.010000,-0.010657,0.018536,0.017647,0.999616,-50.654877,422.437897,164.111374
2,0.020000,-0.010666,0.018516,0.017665,0.999616,-50.666977,422.439514,164.111206
3,0.030000,-0.010703,0.018496,0.017708,0.999615,-50.678963,422.445465,164.106827
4,0.040000,-0.010766,0.018521,0.017649,0.999615,-50.682159,422.453094,164.095642
5,0.050000,-0.010813,0.018496,0.017659,0.999615,-50.684074,422.456757,164.081131
6,0.060000,-0.010873,0.018278,0.017789,0.999616,-50.691383,422.456635,164.057037
7,0.070000,-0.010925,0.018213,0.017786,0.999616,-50.678173,422.456726,164.034729
8,0.080000,-0.010965,0.018199,0.017720,0.999617,-50.650707,422.455841,164.017197
9,0.090000,-0.010991,0.018079,0.017644,0.999621,-50.619511,422.452026,164.012039
10,0.100000,-0.010990,0.018181,0.017401,0.999623,-50.573326,422.451111,164.017532
11,0.110000,-0.010983,0.018208,0.017330,0.999624,-50.537846,422.451294,164.032516
12,0.120000,-0.010958,0.018203,0.017334,0.999624,-50.514378,422.452423,164.045212
