Format Version,1.24,Take Name,Push_180_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 10.48.13.534 午前,Capture Start Frame,59154614,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.012421,0.017456,0.022067,0.999527,-52.143318,423.646973,243.807205
1,0.010000,-0.012444,0.017634,0.021915,0.999527,-52.138111,423.652466,243.786392
2,0.020000,-0.012487,0.017398,0.022051,0.999527,-52.141773,423.656433,243.766342
3,0.030000,,,,,,,
4,0.040000,-0.012428,0.017576,0.021796,0.999531,-52.052849,423.637634,243.757996
5,0.050000,-0.012379,0.017515,0.021810,0.999532,-52.023327,423.623016,243.769745
6,0.060000,,,,,,,
7,0.070000,-0.012240,0.017684,0.021524,0.999537,-51.927780,423.595154,243.805771
8,0.080000,,,,,,,
9,0.090000,-0.012205,0.017719,0.021593,0.999535,-51.924229,423.595551,243.830307
10,0.100000,-0.012170,0.017782,0.021633,0.999534,-51.941330,423.601624,243.840042
11,0.110000,-0.012142,0.017843,0.021656,0.999533,-51.968697,423.607727,243.847366
12,0.120000,-0.012160,0.018376,0.020654,0.999544,-51.922745,423.624054,243.850906
13,0.130000,-0.012197,0.018166,0.020907,0.999542,-51.975056,423.633636,243.847290
14,0.140000,-0.012190,0.017678,0.021965,0.999528,-52.071407,423.634705,243.844513
