Format Version,1.24,Take Name,Push_210_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 10.52.38.029 午前,Capture Start Frame,59181063,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013168,0.017367,0.021642,0.999528,-52.059238,423.253693,243.843811
1,0.010000,-0.013195,0.017357,0.021628,0.999528,-52.063351,423.255035,243.832581
2,0.020000,-0.013219,0.017317,0.021610,0.999529,-52.063660,423.256195,243.822281
3,0.030000,-0.013240,0.017268,0.021603,0.999530,-52.058304,423.255371,243.814346
4,0.040000,-0.013189,0.017463,0.020557,0.999549,-52.043423,423.229309,243.831314
5,0.050000,-0.013290,0.017209,0.021621,0.999530,-52.042343,423.258820,243.809998
6,0.060000,-0.013311,0.017215,0.021628,0.999529,-52.034485,423.262726,243.811142
7,0.070000,-0.013227,0.017434,0.020565,0.999549,-52.023262,423.234100,243.834686
8,0.080000,-0.013292,0.017203,0.021644,0.999529,-52.027386,423.256287,243.816025
9,0.090000,-0.013201,0.017470,0.020471,0.999551,-52.014664,423.222565,243.842194
10,0.100000,-0.013190,0.017490,0.020460,0.999551,-52.011536,423.220215,243.848358
11,0.110000,-0.013175,0.017488,0.020443,0.999551,-52.008751,423.216461,243.853058
12,0.120000,-0.013173,0.017490,0.020447,0.999551,-52.005714,423.215851,243.857254
