Format Version,1.24,Take Name,Push_270_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.18.30.115 午前,Capture Start Frame,59336271,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.011530,0.004650,0.017196,0.999775,-54.718098,422.461456,184.676880
1,0.010000,-0.011571,0.004654,0.017194,0.999774,-54.705128,422.466309,184.669632
2,0.020000,-0.011585,0.004672,0.017151,0.999775,-54.704384,422.470306,184.669327
3,0.030000,-0.011584,0.004713,0.017206,0.999774,-54.716770,422.473541,184.681183
4,0.040000,-0.011568,0.004810,0.017285,0.999772,-54.738548,422.476776,184.687653
5,0.050000,-0.011581,0.004812,0.017383,0.999770,-54.771572,422.484283,184.690857
6,0.060000,-0.011597,0.004812,0.017454,0.999769,-54.803387,422.493530,184.688721
7,0.070000,-0.011651,0.004915,0.017583,0.999765,-54.831253,422.506287,184.663864
8,0.080000,-0.011694,0.004902,0.017550,0.999766,-54.850147,422.513458,184.642166
9,0.090000,-0.011722,0.004898,0.017503,0.999766,-54.854004,422.515778,184.616592
10,0.100000,-0.011751,0.004903,0.017461,0.999767,-54.847328,422.516876,184.584473
11,0.110000,-0.011782,0.004884,0.017378,0.999768,-54.831848,422.518127,184.554565
12,0.120000,-0.011789,0.004890,0.017339,0.999768,-54.813995,422.517120,184.537613
