Format Version,1.24,Take Name,Push_30_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 10.01.30.867 午前,Capture Start Frame,58874350,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.011029,0.021391,0.020390,0.999502,-50.342018,423.146301,163.711868
1,0.010000,-0.011055,0.021358,0.020379,0.999503,-50.312275,423.141571,163.708817
2,0.020000,-0.011115,0.021322,0.020332,0.999504,-50.287872,423.140594,163.699326
3,0.030000,-0.011165,0.021393,0.020341,0.999502,-50.267483,423.147125,163.673309
4,0.040000,-0.011206,0.021402,0.020056,0.999507,-50.227077,423.144470,163.667694
5,0.050000,-0.011269,0.021437,0.020194,0.999503,-50.221111,423.160187,163.634308
6,0.060000,-0.011349,0.021408,0.020183,0.999503,-50.211807,423.173126,163.609985
7,0.070000,-0.011240,0.021370,0.019957,0.999509,-50.198910,423.180939,163.560699
8,0.080000,-0.011297,0.021247,0.019870,0.999513,-50.184002,423.186737,163.541275
9,0.090000,-0.011403,0.020992,0.020745,0.999499,-50.165649,423.198425,163.527649
10,0.100000,-0.011406,0.020787,0.020911,0.999500,-50.145256,423.215576,163.514252
11,0.110000,-0.011589,0.020767,0.021104,0.999494,-50.099571,423.240387,163.541565
12,0.120000,-0.011487,0.021017,0.020774,0.999497,-49.997868,423.257599,163.557373
