Format Version,1.24,Take Name,Push_120_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 10.35.31.243 午前,Capture Start Frame,59078386,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.011600,0.019159,0.020706,0.999535,-34.054459,423.647430,244.045166
1,0.010000,-0.011596,0.019169,0.020671,0.999535,-34.049500,423.645660,244.045944
2,0.020000,-0.011589,0.019176,0.020656,0.999536,-34.041924,423.643677,244.046188
3,0.030000,-0.011580,0.019210,0.020618,0.999536,-34.039593,423.643158,244.052292
4,0.040000,-0.011569,0.019184,0.020678,0.999535,-34.045029,423.643921,244.059540
5,0.050000,-0.011566,0.019193,0.020688,0.999535,-34.048824,423.645233,244.063202
6,0.060000,-0.011562,0.019216,0.020693,0.999534,-34.050644,423.647400,244.063583
7,0.070000,-0.011538,0.019217,0.020689,0.999535,-34.054703,423.646240,244.067963
8,0.080000,-0.011536,0.019227,0.020673,0.999535,-34.054066,423.643768,244.070648
9,0.090000,-0.011545,0.019239,0.020656,0.999535,-34.048859,423.640869,244.073715
10,0.100000,-0.011541,0.019239,0.020628,0.999535,-34.037575,423.636780,244.080490
11,0.110000,-0.011560,0.019228,0.020602,0.999536,-34.024887,423.637512,244.087448
12,0.120000,-0.011556,0.019196,0.020610,0.999537,-34.010967,423.633636,244.091660
