Format Version,1.24,Take Name,Push_300_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.25.15.326 午前,Capture Start Frame,59376792,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014291,0.013259,0.023358,0.999537,-51.916264,423.770264,172.098923
1,0.010000,-0.014321,0.013257,0.023365,0.999537,-51.916302,423.775574,172.096970
2,0.020000,-0.014315,0.013293,0.023341,0.999537,-51.906475,423.776764,172.095566
3,0.030000,-0.014334,0.013275,0.023342,0.999537,-51.898987,423.778015,172.096130
4,0.040000,-0.014292,0.013294,0.023306,0.999538,-51.886467,423.768280,172.100342
5,0.050000,,,,,,,
6,0.060000,-0.014263,0.013321,0.023254,0.999539,-51.867451,423.758881,172.108917
7,0.070000,-0.014245,0.013313,0.023253,0.999539,-51.862766,423.756256,172.117264
8,0.080000,-0.014238,0.013231,0.023678,0.999531,-51.862637,423.753967,172.119522
9,0.090000,-0.014250,0.013238,0.023667,0.999531,-51.864483,423.756897,172.120209
10,0.100000,,,,,,,
11,0.110000,-0.014317,0.013287,0.023355,0.999536,-51.882107,423.774719,172.109161
12,0.120000,-0.014357,0.013268,0.023347,0.999536,-51.899422,423.783539,172.095840
13,0.130000,-0.014390,0.013254,0.023412,0.999534,-51.914268,423.790649,172.083664
14,0.140000,,,,,,,
