Format Version,1.24,Take Name,FingerWrist_013,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.46.21.829 午後,Capture Start Frame,527796,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.071605,-0.059044,-0.022837,0.995422,198.482025,212.995651,-198.439743,-0.096462,-0.063871,-0.014253,0.993183,239.140320,206.012436,-189.309021,-0.024251,0.497776,0.007623,0.866933,101.963760,324.686981,-77.722870,0.021937,-0.099783,0.042208,0.993872,224.824585,164.406311,-174.416321,-0.106582,-0.125520,-0.001788,0.986348,221.209305,189.208130,-194.797989
1,0.010000,-0.070718,-0.059015,-0.022996,0.995484,198.459305,212.986404,-198.456833,-0.097025,-0.064364,-0.014384,0.993094,239.117981,206.004120,-189.314682,-0.024159,0.497792,0.007643,0.866926,101.950607,324.701508,-77.692017,0.021971,-0.099793,0.042240,0.993868,224.811218,164.404007,-174.424484,-0.106860,-0.125488,-0.002007,0.986321,221.191956,189.204727,-194.807892
2,0.020000,-0.070132,-0.058845,-0.022635,0.995543,198.414200,212.982285,-198.466675,-0.097253,-0.065000,-0.014434,0.993030,239.082123,206.001587,-189.315781,-0.024043,0.497939,0.007927,0.866843,101.933075,324.708801,-77.657684,0.021578,-0.101239,0.042027,0.993740,224.725723,164.436249,-174.462799,-0.106675,-0.125335,-0.002022,0.986361,221.141388,189.198471,-194.822449
3,0.030000,-0.069730,-0.059492,-0.021954,0.995548,198.357452,212.980972,-198.459732,-0.097336,-0.065402,-0.014033,0.993001,239.038635,206.003815,-189.308258,-0.023983,0.497975,0.008111,0.866822,101.908669,324.715576,-77.638939,0.021481,-0.101500,0.042122,0.993711,224.682266,164.437317,-174.463333,-0.106033,-0.125999,-0.001771,0.986346,221.102325,189.193954,-194.827927
4,0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.050000,-0.068760,-0.060101,-0.021618,0.995587,198.263367,212.995102,-198.428101,-0.097719,-0.065976,-0.014179,0.992924,238.947769,206.017212,-189.253143,-0.023946,0.498087,0.008249,0.866757,101.873718,324.720917,-77.607811,0.022888,-0.099987,0.042565,0.993814,224.604507,164.424973,-174.362747,-0.104625,-0.128168,-0.000053,0.986218,221.013367,189.183701,-194.834137
