Format Version,1.24,Take Name,FingerWrist_017,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.51.08.687 午後,Capture Start Frame,556482,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.121726,-0.055666,-0.009855,0.990953,199.613602,208.510025,-196.472778,-0.139659,-0.078607,0.008645,0.987037,239.594833,204.928741,-185.900452,-0.027134,0.498143,0.005252,0.866655,100.791412,324.270569,-75.411133,0.034139,-0.140228,0.053526,0.988082,226.715256,165.257751,-170.254303,-0.134823,-0.133872,0.010300,0.981731,222.524948,186.191406,-190.139847
1,0.010000,-0.122255,-0.054798,-0.009822,0.990936,199.623398,208.501297,-196.497101,-0.139644,-0.078465,0.008545,0.987051,239.604401,204.919632,-185.922928,-0.027101,0.498226,0.005345,0.866607,100.783829,324.269043,-75.396851,0.034041,-0.140288,0.053527,0.988077,226.722595,165.253464,-170.270874,-0.135250,-0.132465,0.009509,0.981871,222.528641,186.191254,-190.147369
2,0.020000,-0.123071,-0.054471,-0.010897,0.990842,199.624710,208.477249,-196.520096,-0.139650,-0.078397,0.008473,0.987056,239.613312,204.911209,-185.948395,-0.027128,0.498152,0.005254,0.866649,100.786964,324.268219,-75.399818,0.032118,-0.144631,0.053578,0.987512,226.700150,165.264160,-170.407379,-0.135782,-0.131188,0.008714,0.981976,222.531799,186.188080,-190.154907
3,0.030000,-0.122853,-0.054593,-0.010375,0.990868,199.641541,208.476105,-196.540726,-0.139696,-0.078294,0.008405,0.987058,239.620209,204.904556,-185.963760,-0.027100,0.498124,0.005259,0.866666,100.796585,324.266113,-75.408958,0.030569,-0.148075,0.053617,0.987049,226.690796,165.267227,-170.510712,-0.136299,-0.130118,0.008099,0.982052,222.535660,186.186050,-190.162582
4,0.040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.050000,-0.122741,-0.054274,-0.010132,0.990902,199.643692,208.473663,-196.533493,-0.139646,-0.078247,0.008436,0.987069,239.620911,204.903427,-185.959030,-0.027051,0.498223,0.005348,0.866611,100.816864,324.259033,-75.446648,0.029261,-0.151142,0.053613,0.986623,226.679886,165.272141,-170.589874,-0.136280,-0.129990,0.008012,0.982072,222.537949,186.183609,-190.164551
