Format Version,1.24,Take Name,FingerWrist_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.31.58.298 午後,Capture Start Frame,441444,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.002949,0.024478,-0.003984,0.999688,193.308472,217.451447,-197.333969,-0.005954,0.020848,0.032386,0.999240,234.432541,212.842987,-194.604141,-0.024467,0.497526,0.004297,0.867093,100.677460,324.229828,-75.748108,0.002848,-0.028952,0.024621,0.999273,221.697449,163.203476,-178.662933,-0.061533,-0.035347,0.005876,0.997462,216.171600,194.057327,-200.098282
1,0.010000,0.002932,0.024506,-0.003663,0.999689,193.330597,217.454239,-197.330048,-0.005835,0.021373,0.032490,0.999227,234.451553,212.837479,-194.595093,-0.024440,0.497470,0.004307,0.867126,100.669968,324.227966,-75.736458,0.003523,-0.029635,0.024341,0.999258,221.716293,163.193680,-178.633865,-0.062375,-0.036436,0.006216,0.997368,216.186646,194.055435,-200.090042
2,0.020000,0.002529,0.024482,-0.003664,0.999690,193.346313,217.456070,-197.310577,-0.005709,0.021648,0.032455,0.999223,234.467819,212.835617,-194.581604,-0.024401,0.497446,0.004325,0.867141,100.666168,324.226868,-75.728348,0.003590,-0.029622,0.024289,0.999260,221.731171,163.192871,-178.618912,-0.062998,-0.036894,0.006389,0.997311,216.200546,194.057404,-200.078918
3,0.030000,0.002355,0.024649,-0.003707,0.999686,193.359161,217.459610,-197.287872,-0.005488,0.021826,0.032600,0.999215,234.480682,212.839706,-194.555756,-0.024380,0.497442,0.004348,0.867144,100.664299,324.226074,-75.726410,0.003766,-0.029374,0.024280,0.999267,221.742554,163.193878,-178.591873,-0.051901,-0.032620,0.009173,0.998077,216.260773,194.019989,-200.142395
4,0.040000,0.002342,0.025061,-0.003650,0.999677,193.360931,217.466476,-197.259995,-0.005369,0.021939,0.032612,0.999213,234.482239,212.845734,-194.528305,-0.024403,0.497404,0.004306,0.867165,100.662354,324.223053,-75.729179,0.003878,-0.029302,0.024273,0.999268,221.743362,163.198135,-178.568573,-0.046902,-0.024816,0.007736,0.998561,216.267624,194.021271,-200.124191
5,0.050000,0.002620,0.025361,-0.003392,0.999669,193.351196,217.473267,-197.233749,-0.005247,0.021797,0.032945,0.999206,234.466492,212.854965,-194.501205,-0.024457,0.497445,0.004300,0.867140,100.664665,324.226196,-75.740417,0.003850,-0.029254,0.024201,0.999272,221.733932,163.207886,-178.545624,-0.056873,-0.028348,0.005053,0.997966,216.217361,194.077728,-200.020996
