Format Version,1.24,Take Name,Finger_019,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.28.30.314 午後,Capture Start Frame,420646,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.016990,0.022703,-0.012082,0.999525,194.230301,216.831161,-197.287750,-0.031231,0.019887,0.005629,0.999299,235.723404,209.867294,-194.732483,-0.024924,0.496371,0.004489,0.867741,100.154289,324.227692,-74.936462,0.006306,-0.022143,0.021597,0.999502,221.882584,163.123672,-178.157440,-0.010935,0.025259,-0.008730,0.999583,216.665405,193.148499,-200.104172
1,0.010000,-0.017649,0.022447,-0.012003,0.999520,194.220749,216.821091,-197.362030,-0.029871,0.024952,0.007710,0.999213,235.690704,209.843338,-194.730057,-0.024981,0.496473,0.004438,0.867681,100.167061,324.234741,-74.945290,0.006136,-0.022169,0.021622,0.999502,221.874969,163.116348,-178.207245,-0.013788,0.017208,-0.008881,0.999717,216.691528,193.165253,-200.203262
2,0.020000,-0.018230,0.021235,-0.012173,0.999534,194.205063,216.808350,-197.444565,-0.028942,0.029792,0.009352,0.999093,235.668762,209.815582,-194.776566,-0.024918,0.496543,0.004456,0.867643,100.172974,324.243286,-74.958328,0.006025,-0.022253,0.021689,0.999499,221.863617,163.108429,-178.259003,-0.018497,0.003591,-0.005555,0.999807,216.679214,193.155731,-200.253067
3,0.030000,-0.017043,0.021242,-0.011327,0.999565,194.187012,216.788269,-197.508362,-0.028831,0.029817,0.009158,0.999098,235.655228,209.811127,-194.832916,-0.024930,0.496520,0.004477,0.867656,100.176582,324.240021,-74.972672,0.005789,-0.022214,0.021808,0.999499,221.850525,163.102386,-178.307251,-0.007532,-0.009283,-0.002482,0.999926,216.681091,193.204178,-200.129700
4,0.040000,-0.016930,0.020782,-0.012063,0.999568,194.184464,216.781113,-197.565765,-0.031498,0.023025,0.006381,0.999218,235.666077,209.817261,-194.942459,-0.024952,0.496466,0.004479,0.867686,100.173553,324.236969,-74.987717,0.005714,-0.022228,0.021914,0.999496,221.839874,163.094376,-178.340836,-0.023052,-0.008852,-0.002096,0.999693,216.655777,193.147949,-200.339661
5,0.050000,-0.017486,0.020234,-0.012247,0.999567,194.166061,216.770065,-197.605377,-0.034315,0.015712,0.003412,0.999282,235.662781,209.812302,-194.987518,-0.024978,0.496416,0.004464,0.867714,100.165466,324.230957,-75.000221,0.005671,-0.022247,0.021936,0.999496,221.831909,163.089005,-178.362869,-0.026122,0.002417,-0.007031,0.999631,216.642822,193.130737,-200.378204
