Format Version,1.24,Take Name,Finger_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.07.31.787 午後,Capture Start Frame,294795,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.065438,0.005667,-0.024625,0.997537,195.725098,213.712143,-200.153473,-0.087419,-0.001460,-0.013423,0.996080,236.428375,206.183975,-195.937561,-0.021867,0.493941,0.003930,0.869212,100.018471,324.284210,-75.371490,0.010313,-0.044072,0.018936,0.998796,222.338303,163.254745,-178.828568,-0.037490,-0.090645,0.026223,0.994832,217.433060,192.265976,-200.765015
1,0.010000,-0.064738,0.004676,-0.024782,0.997584,195.725464,213.717300,-200.128723,-0.088966,-0.001776,-0.013083,0.995947,236.439758,206.186584,-195.900162,-0.021877,0.493960,0.003944,0.869200,100.020668,324.283203,-75.377533,0.010418,-0.044142,0.018887,0.998792,222.341217,163.254593,-178.819366,-0.038043,-0.092088,0.026755,0.994664,217.433502,192.269379,-200.757431
2,0.020000,-0.064432,0.004511,-0.024252,0.997617,195.724945,213.727402,-200.115570,-0.089383,-0.002457,-0.013202,0.995907,236.443237,206.190201,-195.886734,-0.021900,0.493960,0.003944,0.869200,100.024117,324.283081,-75.384590,0.010363,-0.044026,0.018926,0.998797,222.342834,163.258545,-178.815170,-0.038334,-0.093046,0.027165,0.994553,217.436661,192.271118,-200.752258
3,0.030000,-0.064257,0.004673,-0.024188,0.997629,195.725388,213.727554,-200.112518,-0.089365,-0.002541,-0.013281,0.995907,236.442596,206.190765,-195.886917,-0.021910,0.493961,0.003926,0.869199,100.029869,324.283051,-75.388115,0.010359,-0.044021,0.018917,0.998798,222.343262,163.258911,-178.812805,-0.038471,-0.093499,0.027331,0.994500,217.435623,192.273590,-200.750275
4,0.040000,-0.064402,0.004990,-0.024463,0.997612,195.725266,213.722885,-200.119003,-0.089382,-0.002554,-0.013269,0.995906,236.441467,206.187943,-195.891251,-0.021888,0.493965,0.003927,0.869197,100.030502,324.283539,-75.386673,0.010472,-0.044140,0.018871,0.998792,222.341202,163.255096,-178.813248,-0.038371,-0.093372,0.027293,0.994517,217.433609,192.272125,-200.753021
5,0.050000,-0.064510,0.004817,-0.024755,0.997598,195.722717,213.715073,-200.128326,-0.089364,-0.002509,-0.013241,0.995908,236.438141,206.183563,-195.898010,-0.021895,0.493954,0.003921,0.869203,100.025658,324.283722,-75.380997,0.010460,-0.044146,0.018888,0.998792,222.337936,163.254822,-178.818146,-0.038293,-0.092927,0.027082,0.994568,217.429077,192.270020,-200.756302
