Format Version,1.24,Take Name,Finger_012,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 04.21.05.820 午後,Capture Start Frame,376197,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.012202,0.042826,-0.005292,0.998994,191.742783,216.631149,-197.326981,-0.014282,0.036159,0.044783,0.998240,232.381195,212.830460,-195.874954,-0.023054,0.494925,0.004558,0.868618,101.050728,324.281769,-76.862953,0.004054,-0.019152,0.021450,0.999578,220.619339,162.949738,-178.678238,-0.042367,0.007071,0.010641,0.999020,213.808975,193.519073,-200.564301
1,0.010000,-0.012375,0.042969,-0.005472,0.998985,191.758148,216.626404,-197.348831,-0.012213,0.041618,0.047494,0.997929,232.399979,212.816940,-195.899582,-0.023067,0.494950,0.004594,0.868603,101.043983,324.286774,-76.858681,0.004079,-0.019049,0.021387,0.999582,220.640060,162.946198,-178.698395,-0.043181,0.006827,0.010431,0.998990,213.822083,193.515152,-200.585617
2,0.020000,-0.012125,0.042640,-0.004860,0.999005,191.786819,216.628494,-197.369537,-0.012079,0.042026,0.047630,0.997908,232.426605,212.815506,-195.919357,-0.023058,0.494921,0.004558,0.868620,101.032562,324.290741,-76.843399,0.004029,-0.018939,0.021213,0.999587,220.661560,162.941254,-178.716675,-0.043951,0.005903,0.010560,0.998960,213.841095,193.512390,-200.602585
3,0.030000,-0.011954,0.042455,-0.004803,0.999015,191.809540,216.629044,-197.374268,-0.012200,0.041470,0.047324,0.997944,232.449127,212.816299,-195.931961,-0.023025,0.494915,0.004555,0.868624,101.024323,324.291229,-76.826828,0.004186,-0.019119,0.021070,0.999586,220.684158,162.937469,-178.719757,-0.044240,0.005402,0.010717,0.998949,213.860916,193.512894,-200.611130
4,0.040000,-0.012418,0.041922,-0.005213,0.999030,191.832870,216.635239,-197.371063,-0.012129,0.041679,0.047261,0.997939,232.467346,212.817291,-195.923660,-0.023004,0.494891,0.004544,0.868639,101.019203,324.291565,-76.814812,0.004127,-0.019092,0.021038,0.999588,220.702225,162.936554,-178.716187,-0.043912,0.005343,0.010929,0.998961,213.877640,193.512756,-200.612350
5,0.050000,-0.013372,0.041050,-0.005486,0.999053,191.845993,216.634155,-197.351837,-0.011904,0.041686,0.047266,0.997941,232.478958,212.819138,-195.908554,-0.022992,0.494863,0.004549,0.868655,101.011833,324.291351,-76.801773,0.004090,-0.019041,0.020853,0.999593,220.718414,162.934265,-178.704865,-0.043123,0.005737,0.010934,0.998993,213.888931,193.512619,-200.605194
