Format Version,1.24,Take Name,Push_300_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 04.03.28.020 午後,Capture Start Frame,61046047,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.025162,0.040215,0.034656,0.998273,-49.852562,425.475128,147.934433
1,0.010000,-0.025180,0.040142,0.034745,0.998272,-49.870178,425.479034,147.943192
2,0.020000,-0.025136,0.040230,0.034643,0.998273,-49.865311,425.472839,147.948624
3,0.030000,-0.025128,0.040244,0.034636,0.998273,-49.866547,425.471466,147.951599
4,0.040000,-0.025132,0.040238,0.034620,0.998274,-49.865612,425.469482,147.953842
5,0.050000,-0.025118,0.040214,0.034648,0.998274,-49.864468,425.465088,147.957626
6,0.060000,-0.025141,0.040218,0.034623,0.998274,-49.861801,425.467804,147.958694
7,0.070000,-0.025155,0.040209,0.034637,0.998274,-49.860996,425.472839,147.959396
8,0.080000,-0.025168,0.040205,0.034664,0.998273,-49.857262,425.475403,147.954849
9,0.090000,,,,,,,
10,0.100000,-0.025186,0.040151,0.034657,0.998275,-49.842426,425.470337,147.940536
11,0.110000,-0.025175,0.040153,0.034640,0.998276,-49.831718,425.464172,147.936661
12,0.120000,-0.025166,0.040147,0.034635,0.998276,-49.823269,425.460022,147.936111
13,0.130000,,,,,,,
