Format Version,1.24,Take Name,Push_240_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 03.48.50.531 午後,Capture Start Frame,60958299,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.026132,0.029106,0.032771,0.998697,-59.597759,424.986206,216.518494
1,0.010000,-0.026145,0.029171,0.032728,0.998696,-59.592892,424.986633,216.518814
2,0.020000,-0.026130,0.029180,0.032696,0.998698,-59.593094,424.980316,216.523453
3,0.030000,-0.026085,0.029179,0.032664,0.998700,-59.594044,424.972565,216.532104
4,0.040000,-0.026049,0.029250,0.032603,0.998701,-59.586311,424.965332,216.550110
5,0.050000,-0.026008,0.029420,0.032426,0.998703,-59.552109,424.959229,216.568771
6,0.060000,-0.026004,0.029315,0.032494,0.998703,-59.539162,424.957275,216.586716
7,0.070000,-0.025964,0.029556,0.032615,0.998693,-59.522247,424.967224,216.575867
8,0.080000,-0.025972,0.029518,0.032669,0.998693,-59.509792,424.964203,216.579758
9,0.090000,-0.026016,0.029471,0.032584,0.998696,-59.474087,424.966858,216.575607
10,0.100000,-0.026057,0.029899,0.031666,0.998711,-59.396542,424.976318,216.565002
11,0.110000,-0.026073,0.029463,0.032422,0.998700,-59.443737,424.970367,216.555573
12,0.120000,-0.025708,0.029628,0.031367,0.998738,-59.431282,424.931335,216.520477
