Format Version,1.24,Take Name,Push_0_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 02.05.17.119 午後,Capture Start Frame,60336963,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.015125,0.021170,0.024502,0.999361,-62.616959,423.987000,174.777618
1,0.010000,-0.015082,0.021147,0.024537,0.999361,-62.609486,423.975403,174.785172
2,0.020000,-0.015087,0.021053,0.024889,0.999355,-62.605278,423.972290,174.783035
3,0.030000,-0.015098,0.021035,0.024911,0.999354,-62.598698,423.973328,174.777664
4,0.040000,,,,,,,
5,0.050000,-0.015180,0.021132,0.024457,0.999362,-62.585964,423.987335,174.763016
6,0.060000,,,,,,,
7,0.070000,-0.015149,0.021014,0.024945,0.999353,-62.586708,423.980896,174.761841
8,0.080000,-0.015146,0.021049,0.024887,0.999354,-62.578106,423.979126,174.767410
9,0.090000,-0.015168,0.021008,0.024905,0.999354,-62.571892,423.981201,174.768265
10,0.100000,-0.015185,0.021038,0.024862,0.999354,-62.562057,423.985901,174.763580
11,0.110000,-0.015212,0.020996,0.024932,0.999353,-62.561646,423.993500,174.754013
12,0.120000,-0.015257,0.021003,0.025062,0.999349,-62.554798,424.003387,174.741486
13,0.130000,-0.015277,0.020990,0.025032,0.999350,-62.553898,424.006409,174.732468
