Format Version,1.24,Take Name,Push_300_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 04.04.08.735 午後,Capture Start Frame,61050118,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.024960,0.040199,0.029090,0.998456,-40.348518,424.270508,147.249817
1,0.010000,-0.024706,0.040407,0.028658,0.998467,-40.274979,424.243256,147.378387
2,0.020000,-0.024615,0.040408,0.028702,0.998468,-40.262138,424.233765,147.466965
3,0.030000,-0.024573,0.040186,0.029341,0.998459,-40.306843,424.228882,147.508942
4,0.040000,-0.024538,0.040176,0.029396,0.998459,-40.339188,424.227844,147.525604
5,0.050000,-0.024581,0.040019,0.029299,0.998467,-40.398727,424.236053,147.519852
6,0.060000,-0.024623,0.040145,0.028792,0.998475,-40.461826,424.252228,147.481171
7,0.070000,-0.024584,0.039860,0.028751,0.998489,-40.502785,424.244507,147.449066
8,0.080000,,,,,,,
9,0.090000,-0.024723,0.040035,0.028671,0.998481,-40.512787,424.261505,147.364410
10,0.100000,-0.024730,0.039938,0.028579,0.998487,-40.485645,424.263824,147.356384
11,0.110000,-0.024682,0.039925,0.028461,0.998492,-40.442108,424.253845,147.383209
12,0.120000,-0.024672,0.039962,0.029110,0.998472,-40.413902,424.243652,147.400101
