Format Version,1.24,Take Name,Wrist_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 03.45.23.017 午後,Capture Start Frame,161919,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.153658,0.041549,-0.026597,0.986892,197.293900,206.914001,-203.070847,-0.153386,0.027918,-0.009489,0.987726,236.213135,202.010376,-199.221924,-0.022073,0.493424,0.003667,0.869501,102.255402,324.363068,-79.574722,0.008889,-0.005772,0.003059,0.999939,222.301117,162.700729,-178.931488,-0.091398,-0.057301,0.020203,0.993959,220.044846,190.848557,-201.371582
1,0.010000,-0.153414,0.041163,-0.027540,0.986920,197.285583,206.923080,-203.043594,-0.153569,0.027276,-0.009097,0.987720,236.202667,202.022659,-199.211166,-0.022061,0.493395,0.003692,0.869518,102.255432,324.363098,-79.559029,0.008758,-0.005698,0.002989,0.999941,222.296860,162.705093,-178.925369,-0.091183,-0.057034,0.020243,0.993993,220.038254,190.860229,-201.358292
2,0.020000,-0.153053,0.040437,-0.027259,0.987014,197.306946,206.929398,-203.046143,-0.153629,0.027394,-0.009728,0.987701,236.224030,202.026459,-199.219696,-0.022062,0.493450,0.003665,0.869486,102.263420,324.362762,-79.555962,0.008742,-0.005656,0.002950,0.999941,222.312439,162.705688,-178.933060,-0.091522,-0.055495,0.019753,0.994059,220.052063,190.875580,-201.347916
3,0.030000,-0.152549,0.041211,-0.026848,0.987071,197.347656,206.943787,-203.035187,-0.153540,0.027545,-0.010047,0.987707,236.252151,202.023972,-199.225540,-0.022075,0.493517,0.003679,0.869448,102.263557,324.364441,-79.549088,0.008726,-0.005469,0.002962,0.999943,222.352417,162.705292,-178.937317,-0.091909,-0.053395,0.018964,0.994154,220.077377,190.880966,-201.332489
4,0.040000,-0.151653,0.041929,-0.026656,0.987184,197.392654,206.942474,-203.032837,-0.153451,0.027155,-0.010697,0.987725,236.295410,202.021652,-199.223038,-0.022068,0.493540,0.003682,0.869435,102.269943,324.367340,-79.544724,0.008891,-0.005664,0.002779,0.999941,222.391678,162.703888,-178.931946,-0.092420,-0.051177,0.018153,0.994238,220.109100,190.882843,-201.317261
5,0.050000,-0.151551,0.041864,-0.027262,0.987186,197.441574,206.943527,-203.034409,-0.153624,0.026374,-0.011532,0.987710,236.352127,202.019409,-199.221756,-0.022008,0.493672,0.003751,0.869361,102.281372,324.369446,-79.548279,0.008966,-0.005716,0.002767,0.999940,222.429123,162.701599,-178.931427,-0.092654,-0.049340,0.016801,0.994333,220.158569,190.894897,-201.300888
