Format Version,1.24,Take Name,Wrist_009,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-08-03 03.49.49.103 午後,Capture Start Frame,188528,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Lunate,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,Scafoid,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,Radius,Radius,Radius,Radius,Radius,Radius,Radius,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate,Capitate
,ID,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,4C6F3CA668EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,8259AD1D68EE11F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,5A5084686DA011F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,68F0D2CD6DA111F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9,F719E5E4703211F03C28FEC2583C50A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.065821,0.053367,-0.010598,0.996347,195.691208,213.622421,-198.604965,-0.079620,0.041692,-0.004995,0.995941,237.418686,207.063858,-197.676697,-0.022376,0.494277,0.003689,0.869009,99.965515,324.342377,-75.649734,0.007099,0.003984,-0.000761,0.999967,222.929916,162.590622,-178.635178,0.085872,0.167083,0.003551,0.982190,219.502396,191.837631,-201.419144
1,0.010000,-0.065823,0.051986,-0.011263,0.996413,195.687897,213.622086,-198.563599,-0.081716,0.038657,-0.006347,0.995885,237.422318,207.079010,-197.614136,-0.022334,0.494209,0.003771,0.869048,99.932281,324.349792,-75.617897,0.006896,0.003945,-0.000901,0.999968,222.928558,162.599411,-178.586914,0.086712,0.167327,0.003982,0.982073,219.504227,191.838242,-201.394073
2,0.020000,-0.065673,0.051006,-0.011454,0.996471,195.688538,213.623779,-198.520401,-0.081970,0.038271,-0.006500,0.995879,237.424194,207.082474,-197.557724,-0.022281,0.494154,0.003875,0.869080,99.889381,324.356934,-75.572159,0.007479,0.003301,-0.000912,0.999966,222.926880,162.601746,-178.519897,-0.007192,0.125766,-0.027070,0.991665,219.173172,192.125351,-200.401367
3,0.030000,-0.064844,0.049902,-0.011920,0.996576,195.691086,213.627274,-198.466858,-0.082014,0.038552,-0.006328,0.995865,237.418274,207.088043,-197.497498,-0.022226,0.494136,0.003939,0.869091,99.851128,324.361816,-75.530807,0.007882,0.002904,-0.000768,0.999964,222.919556,162.608322,-178.456039,-0.132376,0.007002,-0.019958,0.990974,218.918335,192.480927,-199.522232
4,0.040000,-0.064517,0.047997,-0.011938,0.996690,195.678513,213.637115,-198.410065,-0.081729,0.039191,-0.006056,0.995865,237.412506,207.095459,-197.444794,-0.022231,0.494178,0.004070,0.869067,99.819244,324.353821,-75.509026,0.008046,0.002824,-0.000750,0.999963,222.912323,162.612274,-178.407959,-0.214033,-0.087128,0.009101,0.972890,218.740326,192.708694,-198.981781
5,0.050000,-0.065337,0.045586,-0.012053,0.996749,195.656006,213.653427,-198.374802,-0.081440,0.039498,-0.005635,0.995879,237.404419,207.106796,-197.406158,-0.022208,0.494178,0.004237,0.869067,99.787292,324.338226,-75.510269,0.008224,0.002732,-0.000642,0.999962,222.898590,162.620667,-178.372284,-0.264228,-0.138257,0.029370,0.954047,218.601624,192.907806,-198.627884
